model,rep,method,alpha,penalize_diag,target,lambda,edges,F1,MCC,TP,TN,FP,FN,KL,L2,SP,PRAUC,ROCAUC
7,99,glasso,0.35,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.5,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.65,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.8,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.2,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.35,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.5,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.65,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.8,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.2,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.35,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.5,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.65,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.8,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.2,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.35,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.5,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.65,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.8,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.2,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.35,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.5,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.65,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,glasso,0.8,FALSE,None,0.4216965034285822,156,0.5635593220338984,NA,133,4611,23,183,69.67480572102215,44.121571504396464,10.743852357481392,0.6636437424627226,0.7084950667329535
7,99,rope,0.2,TRUE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,TRUE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,TRUE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,TRUE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,TRUE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,TRUE,Identity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.35,TRUE,Identity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.5,TRUE,Identity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.65,TRUE,Identity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.8,TRUE,Identity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.2,TRUE,vIdentity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.35,TRUE,vIdentity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.5,TRUE,vIdentity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.65,TRUE,vIdentity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.8,TRUE,vIdentity,1,4950,0.12003798670465338,NA,316,1,4633,0,22.555038733885723,42.48099360141178,10.451156385277184,0.6908635830276636,0.9047477915025433
7,99,rope,0.2,TRUE,Eigenvalue,1,4950,0.12001519179642992,NA,316,0,4634,0,79.67140220955986,28.15584710410651,8.361127577188736,0.6945223966410039,0.9238976633905694
7,99,rope,0.35,TRUE,Eigenvalue,1,4950,0.12001519179642992,NA,316,0,4634,0,79.67140220955986,28.15584710410651,8.361127577188736,0.6945223966410039,0.9238976633905694
7,99,rope,0.5,TRUE,Eigenvalue,1,4950,0.12001519179642992,NA,316,0,4634,0,79.67140220955986,28.15584710410651,8.361127577188736,0.6945223966410039,0.9238976633905694
7,99,rope,0.65,TRUE,Eigenvalue,1,4950,0.12001519179642992,NA,316,0,4634,0,79.67140220955986,28.15584710410651,8.361127577188736,0.6945223966410039,0.9238976633905694
7,99,rope,0.8,TRUE,Eigenvalue,1,4950,0.12001519179642992,NA,316,0,4634,0,79.67140220955986,28.15584710410651,8.361127577188736,0.6945223966410039,0.9238976633905694
7,99,rope,0.2,TRUE,MSC,1,4950,0.12003798670465338,NA,316,1,4633,0,20.610554802135823,40.20118965453858,10.243058573659107,0.6732121970804791,0.9039481160164552
7,99,rope,0.35,TRUE,MSC,1,4950,0.12003798670465338,NA,316,1,4633,0,20.610554802135823,40.20118965453858,10.243058573659107,0.6732121970804791,0.9039481160164552
7,99,rope,0.5,TRUE,MSC,1,4950,0.12003798670465338,NA,316,1,4633,0,20.610554802135823,40.20118965453858,10.243058573659107,0.6732121970804791,0.9039481160164552
7,99,rope,0.65,TRUE,MSC,1,4950,0.12003798670465338,NA,316,1,4633,0,20.610554802135823,40.20118965453858,10.243058573659107,0.6732121970804791,0.9039481160164552
7,99,rope,0.8,TRUE,MSC,1,4950,0.12003798670465338,NA,316,1,4633,0,20.610554802135823,40.20118965453858,10.243058573659107,0.6732121970804791,0.9039481160164552
7,99,rope,0.2,TRUE,Regression,1,4950,0.12001519179642992,NA,316,0,4634,0,62.84927966012043,21.186971285181635,5.8303800044032545,0.7175836754676426,0.949183388602678
7,99,rope,0.35,TRUE,Regression,1,4950,0.12001519179642992,NA,316,0,4634,0,62.84927966012043,21.186971285181635,5.8303800044032545,0.7175836754676426,0.949183388602678
7,99,rope,0.5,TRUE,Regression,1,4950,0.12001519179642992,NA,316,0,4634,0,62.84927966012043,21.186971285181635,5.8303800044032545,0.7175836754676426,0.949183388602678
7,99,rope,0.65,TRUE,Regression,1,4950,0.12001519179642992,NA,316,0,4634,0,62.84927966012043,21.186971285181635,5.8303800044032545,0.7175836754676426,0.949183388602678
7,99,rope,0.8,TRUE,Regression,1,4950,0.12001519179642992,NA,316,0,4634,0,62.84927966012043,21.186971285181635,5.8303800044032545,0.7175836754676426,0.949183388602678
7,99,rope,0.2,TRUE,TrueDiag,1,4950,0.12001519179642992,NA,316,0,4634,0,82.77076715506314,17.41700601791238,4.319413128593064,0.7313099210448676,0.9550529110646132
7,99,rope,0.35,TRUE,TrueDiag,1,4950,0.12001519179642992,NA,316,0,4634,0,82.77076715506314,17.41700601791238,4.319413128593064,0.7313099210448676,0.9550529110646132
7,99,rope,0.5,TRUE,TrueDiag,1,4950,0.12001519179642992,NA,316,0,4634,0,82.77076715506314,17.41700601791238,4.319413128593064,0.7313099210448676,0.9550529110646132
7,99,rope,0.65,TRUE,TrueDiag,1,4950,0.12001519179642992,NA,316,0,4634,0,82.77076715506314,17.41700601791238,4.319413128593064,0.7313099210448676,0.9550529110646132
7,99,rope,0.8,TRUE,TrueDiag,1,4950,0.12001519179642992,NA,316,0,4634,0,82.77076715506314,17.41700601791238,4.319413128593064,0.7313099210448676,0.9550529110646132
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.2,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.35,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.5,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.65,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,rope,0.8,FALSE,None,1,4950,0.12006079027355623,NA,316,2,4632,0,47.37436258577347,46.53275983355684,10.975484487452624,0.6928596838392591,0.9044985331315591
7,99,gelnet,0.2,TRUE,None,1,1250,0.3757188498402556,NA,294,3679,955,22,71.04233804962993,47.41497395529976,11.090464435675887,0.7512240625862655,0.9371186005474124
7,99,gelnet,0.35,TRUE,None,1,335,0.642089093701997,NA,209,4508,126,107,107.70292994920716,48.00197663731723,11.18532610507625,0.6978040879083364,0.822438580005791
7,99,gelnet,0.5,TRUE,None,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,106.51036402963484,47.97467323055804,11.194584342588197,0.6562059080178875,0.7112901749862055
7,99,gelnet,0.65,TRUE,None,0.6309573444801936,183,0.5971943887775552,NA,149,4600,34,167,100.49866793421788,47.51060909756387,11.137384365128764,0.6698245439306143,0.7329309233349541
7,99,gelnet,0.8,TRUE,None,0.5308844442309885,154,0.548936170212766,NA,129,4609,25,187,97.9541523988668,47.31290466251724,11.118202016226132,0.6510749421031833,0.7019979594958562
7,99,gelnet,0.2,TRUE,Identity,1,1174,0.3919463087248322,NA,292,3752,882,24,32.17017660560677,44.07234585533505,10.695754674684848,0.7549716176326444,0.9354639347038676
7,99,gelnet,0.35,TRUE,Identity,1,334,0.6430769230769231,NA,209,4509,125,107,70.36524351195558,44.333900190390985,10.730180406866308,0.7002172096535011,0.8225577459941107
7,99,gelnet,0.5,TRUE,Identity,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,71.7974491362927,44.513685018844406,10.770455300042386,0.6572507692857434,0.7113147593734805
7,99,gelnet,0.65,TRUE,Identity,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,71.30872074275476,44.42259035794798,10.754453768964792,0.6720358334293116,0.7314770299874893
7,99,gelnet,0.8,TRUE,Identity,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,70.95207983407337,44.34569905220952,10.7405053738923,0.6737278251237964,0.7404701354326579
7,99,gelnet,0.2,TRUE,vIdentity,1,1174,0.3919463087248322,NA,292,3752,882,24,32.17017660560677,44.07234585533505,10.695754674684848,0.7549716176326444,0.9354639347038676
7,99,gelnet,0.35,TRUE,vIdentity,1,334,0.6430769230769231,NA,209,4509,125,107,70.36524351195558,44.333900190390985,10.730180406866308,0.7002172096535011,0.8225577459941107
7,99,gelnet,0.5,TRUE,vIdentity,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,71.7974491362927,44.513685018844406,10.770455300042386,0.6572507692857434,0.7113147593734805
7,99,gelnet,0.65,TRUE,vIdentity,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,71.30872074275476,44.42259035794798,10.754453768964792,0.6720358334293116,0.7314770299874893
7,99,gelnet,0.8,TRUE,vIdentity,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,70.95207983407337,44.34569905220952,10.7405053738923,0.6737278251237964,0.7404701354326579
7,99,gelnet,0.2,TRUE,Eigenvalue,1,1515,0.3287820862916439,NA,301,3420,1214,15,90.30794173378077,28.198871281103862,8.427496348768038,0.7369416655454012,0.9434702501597984
7,99,gelnet,0.35,TRUE,Eigenvalue,1,363,0.6303387334315169,NA,214,4485,149,102,39.75827454048223,28.95868794695503,8.551821185042337,0.6824961185633273,0.8287437924422131
7,99,gelnet,0.5,TRUE,Eigenvalue,0.8413951416451956,167,0.5714285714285714,NA,138,4605,29,178,43.831173748279326,29.80305415444536,8.709307699329168,0.6550927141571725,0.7158263358882886
7,99,gelnet,0.65,TRUE,Eigenvalue,0.6309573444801936,182,0.5943775100401606,NA,148,4600,34,168,36.869798184960416,31.03943880484545,8.99187139465554,0.6677216419670492,0.7313438645564158
7,99,gelnet,0.8,TRUE,Eigenvalue,0.5011872336272725,192,0.5984251968503937,NA,152,4594,40,164,34.30191630758898,33.05881818568223,9.347454765257192,0.6744146245041391,0.7374851810776702
7,99,gelnet,0.2,TRUE,MSC,1,1196,0.3862433862433862,NA,292,3730,904,24,21.86807663482425,40.39566028576614,10.365913886238616,0.7326124004941894,0.9338823391225012
7,99,gelnet,0.35,TRUE,MSC,1,341,0.6423135464231354,NA,211,4504,130,105,51.29105561973003,40.63785806801325,10.39947747836698,0.6875860268828078,0.8249482362067929
7,99,gelnet,0.5,TRUE,MSC,0.8413951416451956,163,0.5636743215031316,NA,135,4606,28,181,53.59837333639126,40.84269547563189,10.44988726036322,0.6522310603966731,0.7111778379943512
7,99,gelnet,0.65,TRUE,MSC,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,52.19665808353949,40.604399079823835,10.422917331791837,0.6684008142455462,0.7313950820299056
7,99,gelnet,0.8,TRUE,MSC,0.5011872336272725,193,0.6011787819253438,NA,153,4594,40,163,51.2217250829535,40.38709560445716,10.397789282868352,0.6720884445130643,0.738959561414531
7,99,gelnet,0.2,TRUE,Regression,1,1601,0.31820552947313513,NA,305,3338,1296,11,50.2388190618081,21.10565541923268,5.9015040415856665,0.7058594664254005,0.946331599678764
7,99,gelnet,0.35,TRUE,Regression,1,369,0.6248175182481752,NA,214,4479,155,102,53.89986233933888,22.05946093314276,6.009907072608907,0.6717532707971022,0.8282002043235742
7,99,gelnet,0.5,TRUE,Regression,0.8413951416451956,168,0.5702479338842975,NA,138,4604,30,178,58.54712047815923,23.014337333431698,6.269187964109103,0.6510244686897141,0.7157075113497922
7,99,gelnet,0.65,TRUE,Regression,0.6309573444801936,186,0.5976095617529881,NA,150,4598,36,166,47.06866458183899,24.649417740029545,6.679284182141533,0.6613035925362075,0.7342134088711395
7,99,gelnet,0.8,TRUE,Regression,0.5011872336272725,191,0.5996055226824457,NA,152,4595,39,164,30.53193735027199,28.61190882919998,7.507517370350399,0.6660060852047663,0.7373007981731069
7,99,gelnet,0.2,TRUE,TrueDiag,1,1734,0.29853658536585365,NA,306,3206,1428,10,72.6622704628451,17.018960519691316,4.379936625816082,0.7036032722779735,0.946550127565654
7,99,gelnet,0.35,TRUE,TrueDiag,1,370,0.6239067055393586,NA,214,4478,156,102,63.672265892128905,18.37297772974302,4.4982211621379555,0.6722130077044424,0.8281926924274624
7,99,gelnet,0.5,TRUE,TrueDiag,0.8413951416451956,169,0.5690721649484536,NA,138,4603,31,178,68.84267542975897,19.443837535240945,4.6922302093360555,0.6493898804764185,0.7156419529837252
7,99,gelnet,0.65,TRUE,TrueDiag,0.6309573444801936,187,0.5964214711729622,NA,150,4597,37,166,52.6852598602141,20.587418694538265,5.144794015457051,0.6594987498836677,0.7341403386089607
7,99,gelnet,0.8,TRUE,TrueDiag,0.5011872336272725,194,0.6039215686274509,NA,154,4594,40,162,43.43066188354206,25.32265893157262,6.311791921908956,0.6663637974056098,0.740353359593101
7,99,gelnet,0.2,FALSE,None,1,1171,0.39273705447209145,NA,292,3755,879,24,27.394130250784546,42.72239674393376,10.440087974133384,0.7489760224195061,0.9352085302360648
7,99,gelnet,0.35,FALSE,None,1,334,0.6430769230769231,NA,209,4509,125,107,68.40338523966099,44.04218336057848,10.696620297598049,0.6977867922427953,0.8224717006386477
7,99,gelnet,0.5,FALSE,None,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,70.94006667244608,44.38398309872392,10.76454191708329,0.6564968800675444,0.7112990526816104
7,99,gelnet,0.65,FALSE,None,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,69.92140923671849,44.209392387564606,10.742667434636498,0.6711889327058521,0.731458591697033
7,99,gelnet,0.8,FALSE,None,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,68.9875847723628,44.03767857520341,10.720689205776557,0.6727152911330351,0.7404448681457363
7,99,gelnet,0.2,FALSE,None,1,1171,0.39273705447209145,NA,292,3755,879,24,27.394130250784546,42.72239674393376,10.440087974133384,0.7489760224195061,0.9352085302360648
7,99,gelnet,0.35,FALSE,None,1,334,0.6430769230769231,NA,209,4509,125,107,68.40338523966099,44.04218336057848,10.696620297598049,0.6977867922427953,0.8224717006386477
7,99,gelnet,0.5,FALSE,None,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,70.94006667244608,44.38398309872392,10.76454191708329,0.6564968800675444,0.7112990526816104
7,99,gelnet,0.65,FALSE,None,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,69.92140923671849,44.209392387564606,10.742667434636498,0.6711889327058521,0.731458591697033
7,99,gelnet,0.8,FALSE,None,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,68.9875847723628,44.03767857520341,10.720689205776557,0.6727152911330351,0.7404448681457363
7,99,gelnet,0.2,FALSE,None,1,1171,0.39273705447209145,NA,292,3755,879,24,27.394130250784546,42.72239674393376,10.440087974133384,0.7489760224195061,0.9352085302360648
7,99,gelnet,0.35,FALSE,None,1,334,0.6430769230769231,NA,209,4509,125,107,68.40338523966099,44.04218336057848,10.696620297598049,0.6977867922427953,0.8224717006386477
7,99,gelnet,0.5,FALSE,None,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,70.94006667244608,44.38398309872392,10.76454191708329,0.6564968800675444,0.7112990526816104
7,99,gelnet,0.65,FALSE,None,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,69.92140923671849,44.209392387564606,10.742667434636498,0.6711889327058521,0.731458591697033
7,99,gelnet,0.8,FALSE,None,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,68.9875847723628,44.03767857520341,10.720689205776557,0.6727152911330351,0.7404448681457363
7,99,gelnet,0.2,FALSE,None,1,1171,0.39273705447209145,NA,292,3755,879,24,27.394130250784546,42.72239674393376,10.440087974133384,0.7489760224195061,0.9352085302360648
7,99,gelnet,0.35,FALSE,None,1,334,0.6430769230769231,NA,209,4509,125,107,68.40338523966099,44.04218336057848,10.696620297598049,0.6977867922427953,0.8224717006386477
7,99,gelnet,0.5,FALSE,None,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,70.94006667244608,44.38398309872392,10.76454191708329,0.6564968800675444,0.7112990526816104
7,99,gelnet,0.65,FALSE,None,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,69.92140923671849,44.209392387564606,10.742667434636498,0.6711889327058521,0.731458591697033
7,99,gelnet,0.8,FALSE,None,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,68.9875847723628,44.03767857520341,10.720689205776557,0.6727152911330351,0.7404448681457363
7,99,gelnet,0.2,FALSE,None,1,1171,0.39273705447209145,NA,292,3755,879,24,27.394130250784546,42.72239674393376,10.440087974133384,0.7489760224195061,0.9352085302360648
7,99,gelnet,0.35,FALSE,None,1,334,0.6430769230769231,NA,209,4509,125,107,68.40338523966099,44.04218336057848,10.696620297598049,0.6977867922427953,0.8224717006386477
7,99,gelnet,0.5,FALSE,None,0.8413951416451956,162,0.5648535564853556,NA,135,4607,27,181,70.94006667244608,44.38398309872392,10.76454191708329,0.6564968800675444,0.7112990526816104
7,99,gelnet,0.65,FALSE,None,0.6309573444801936,181,0.5955734406438632,NA,148,4601,33,168,69.92140923671849,44.209392387564606,10.742667434636498,0.6711889327058521,0.731458591697033
7,99,gelnet,0.8,FALSE,None,0.5011872336272725,196,0.6015625,NA,154,4592,42,162,68.9875847723628,44.03767857520341,10.720689205776557,0.6727152911330351,0.7404448681457363
